,extract_id,target,target_compound,target_compound_bolded,text,url
71,H34,blank,blank,𝙗𝙡𝙖𝙣𝙠,"op Marken het water over de dijken gekomen, waardoor de landerijen 𝙗𝙡𝙖𝙣𝙠 staan, en het vee is moeten gestald worden.Deze toestand ka.n bij ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010164365:mpeg21:a0145
72,H33,slaaf,slaaf,𝙨𝙡𝙖𝙖𝙛,"ommige gevallen, als er aan geen afdoening te denken viel, hem als 𝙨𝙡𝙖𝙖𝙛 te verkoopen.Als dat nu nog kon, zouden dan wel zooveel menschen m",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010177907:mpeg21:a0001
73,H32,zigeuner,Zigeuner,𝙕𝙞𝙜𝙚𝙪𝙣𝙚𝙧,"steile punten, terwijl'het onderste gedeelte als de baard van een 𝙕𝙞𝙜𝙚𝙪𝙣𝙚𝙧 op de borst hangt; kin en wangen met een weelderigen haardos bede",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180406:mpeg21:a0061
74,H31,roots,roots,𝙧𝙤𝙤𝙩𝙨,"help the older women.Even the youngest girl can peel a few cassava 𝙧𝙤𝙤𝙩𝙨, watch a pot ou the flré, or collect and carry homo a few sticks ö",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011215306:mpeg21:a0003
75,H30,gekleurd,gekleurd,𝙜𝙚𝙠𝙡𝙚𝙪𝙧𝙙,"an do Buffalo, werd eerst na dien slag zoo genoemd, omdat ze rood 𝙜𝙚𝙠𝙡𝙚𝙪𝙧𝙙 was door heb bloed der Zoeloes).De Zoeloes werden nog eon heel ei",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010163273:mpeg21:a0003
76,H3,marron,Marron,𝙈𝙖𝙧𝙧𝙤𝙣," r. d te Suawoude (46 ; 16 0. de Vries te Garijp (46); 10.I. ,|e I 𝙈𝙖𝙧𝙧𝙤𝙣.(46); 17.R.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010603511:mpeg21:a0111
77,H29,volbloed,volbloed,𝙫𝙤𝙡𝙗𝙡𝙤𝙚𝙙,"En je grootvader?ging hij voort.O, die was bijfla een 𝙫𝙤𝙡𝙗𝙡𝙤𝙚𝙙 neger, antwoordde Dumas.En Je overgrootvader?O, antwoordde Dumas,",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620876:mpeg21:a0013
78,H28,moslim,Moslimsche,𝙈𝙤𝙨𝙡𝙞𝙢𝙨𝙘𝙝𝙚,"e gaan.Daar alzoo de panislamietische zendelingen en boden in de 𝙈𝙤𝙨𝙡𝙞𝙢𝙨𝙘𝙝𝙚 landen aan Europeesche mogendheden onderworpen, steeds meer in h",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010134605:mpeg21:a0077
79,H27,trans,Trans,𝙏𝙧𝙖𝙣𝙨,d. financial restriction?; Both country?wore/eadv ether*? : bestv; 𝙏𝙧𝙖𝙣𝙨 it/--;--.-trade'.': through-/ Rotterdam and .:Xeth<Yland navigatio,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011186270:mpeg21:a0042
80,H26,gay,gay,𝙜𝙖𝙮," » maakten muziek en daar werd pret gemaakt en gelachen.De Albino's 𝙜𝙖𝙮» i» de turnzaal geregeld voorstellingen, l^et b merkwaardig deze me",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010015343:mpeg21:a0070
81,H25,zimbabwe,Zimbabwecultuur,𝙕𝙞𝙢𝙗𝙖𝙗𝙬𝙚𝙘𝙪𝙡𝙩𝙪𝙪𝙧,e negercultuur volkomen miskend.Hij vergeleek de uitingen der 𝙕𝙞𝙢𝙗𝙖𝙗𝙬𝙚𝙘𝙪𝙡𝙩𝙪𝙪𝙧 niet correspondeerende kunstuitingen bij andere stammen over ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010970337:mpeg21:a0003
82,H24,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,"Coeti, gez.J.Wilkens van Macassar, lading ; 𝙜𝙚𝙢𝙚𝙣𝙜𝙙, agen ten J.Daendels <€• Co.VERTROKKEN: Op 31 Januari Ned.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011129798:mpeg21:a0034
83,H23,jakarta,Jakarta,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,O.H.Tounlssen; van de te school A te D jok 𝙅𝙖𝙠𝙖𝙧𝙩𝙖 naar de Ie school B te Semarang de tijd. onderw. der 3e kl. me].C,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011038611:mpeg21:a0057
84,H22,blank,blank,𝙗𝙡𝙖𝙣𝙠,"rpen.— Te Summit, Miss., werd een neger, die een week te voren een 𝙗𝙡𝙖𝙣𝙠 meisje aangerand had. uit de jail gehaald en aan een boom gehangen",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184238:mpeg21:a0036
85,H21,birma,Birma,𝘽𝙞𝙧𝙢𝙖,onale regeering tegen de cemmunisten.Langs vele perikelen werd via 𝘽𝙞𝙧𝙢𝙖 Calcutta bereikt.Onderweg nam de heer Starek de gelegenheid waar o,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011074009:mpeg21:a0227
86,H20,inboorling,Inboorling,𝙄𝙣𝙗𝙤𝙤𝙧𝙡𝙞𝙣𝙜,zen.Het zal herbouwt worden en daarom de verandering van naam.De 𝙄𝙣𝙗𝙤𝙤𝙧𝙡𝙞𝙣𝙜 bemanning van de Zeven Prolncles ging in muiterij over bij de no,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011179650:mpeg21:a0025
87,H2,indiaan,Indiaan,𝙄𝙣𝙙𝙞𝙖𝙖𝙣," werken aan'de stoffelijke als aan de zedelijke verheffing van de 𝙄𝙣𝙙𝙞𝙖𝙖𝙣.De Missie gaf aan de lagere volksklassen in Mexico, afstammelinge",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281859:mpeg21:a0001
88,H19,historisch,wereldhistorische,𝙬𝙚𝙧𝙚𝙡𝙙𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝𝙚,"an Bismarck-relieken, sommige van groote waarde, sommige van 𝙬𝙚𝙧𝙚𝙡𝙙𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝𝙚 rariteit.Tot die laatste reken ik een tragisch meubelstuk: d",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010128202:mpeg21:a0145
89,H18,kaffer,Kaffers,𝙆𝙖𝙛𝙛𝙚𝙧𝙨,"js leverde, dat hi/geen seconde had laten verloren gfian.""Zijn de 𝙆𝙖𝙛𝙛𝙚𝙧𝙨 er al!""schreeuwde hi) reeds van verre, terwijl bij den verlofbrie",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620402:mpeg21:a0162
90,H17,roma,ROMA,𝙍𝙊𝙈𝘼,"Bnenos-Avres met twee Ilobten, arriveerde 2 derer te St.Vincent K.V.𝙍𝙊𝙈𝘼.Rotterdam, 30 Aug.Bet st Roma veatrok 28 dozer van Cepbaionin noor ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010031119:mpeg21:a0067
91,H16,gemengd,Gemengd,𝙂𝙚𝙢𝙚𝙣𝙜𝙙,Loco superieur Santos ISV» cent.Robusta f. a. g. 17 cent.𝙂𝙚𝙢𝙚𝙣𝙜𝙙 | ; Febr.1 Febr. contract Ocht.Middag j Ocht.,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110571961:mpeg21:a0312
92,H15,metis,metis,𝙢𝙚𝙩𝙞𝙨,"am _$, da. ge een palikighar;!. met '?had.""„Dat wa ;'.ng,"" zei, de 𝙢𝙚𝙩𝙞𝙨 o:i--hili'ir.„Ik dacht ihet veld zijn en vannacht eerst terugkomen",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010168164:mpeg21:a0068
93,H149,knecht,knecht,𝙠𝙣𝙚𝙘𝙝𝙩,"ël zien, zooals onze Hollandsche kleintjes een St.Nicolaas en zijn 𝙠𝙣𝙚𝙘𝙝𝙩 te aanschouwen ' krijgen.Het Fransche kindje zet schoen of klompje",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010549457:mpeg21:a0004
94,H148,mongool,Mongool,𝙈𝙤𝙣𝙜𝙤𝙤𝙡,"en nieuwen geest, die daar over hem waa gekomen, had ds energieke 𝙈𝙤𝙣𝙜𝙤𝙤𝙡 dadelijk bij sijn terugkomst do leiding op slch genomen ln doge» ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010033513:mpeg21:a0071
95,H147,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝,"arata kan terug vinden.Het was evenwel door de stichting van het 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 Genootschap te Calcutta door Jones, dat in Europa de oriëntalisc",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011039299:mpeg21:a0132
96,H146,islamiet,Islamiet,𝙄𝙨𝙡𝙖𝙢𝙞𝙚𝙩,"jd zoude zijn met do innerlijke gevoelens van eiken rechtgeaarden 𝙄𝙨𝙡𝙖𝙢𝙞𝙚𝙩, wijl de Russlscho beer meer don eens zijn klauwen heelt uitgeste",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010034076:mpeg21:a0094
97,H145,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"en voortduren.De Japansche beschaving moet bekend $ worden aan ""da 𝙈𝙤𝙨𝙡𝙞𝙢 inide geheele wereld.$£>•; ?■;. fereeniging neemt daartoe de volge",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011176989:mpeg21:a0081
98,H144,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,g 1 cent.Gemengd koor.Bij voldoende deelneming zal binnenkort een 𝙜𝙚𝙢𝙚𝙣𝙜𝙙 koor voor volwassenen worden opgericht onder leiding van den Heer,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010108550:mpeg21:a0121
99,H143,marron,marron,𝙢𝙖𝙧𝙧𝙤𝙣,"r wordt de kans geringer, dat onder de universeele kandijiaag een „𝙢𝙖𝙧𝙧𝙤𝙣"" uit de Var. van Lyon of Redon schuil gaat.Het fijne vak bev.Kirke",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110571331:mpeg21:a0069
100,H142,knecht,knecht,𝙠𝙣𝙚𝙘𝙝𝙩,"t bij vanavond ook dienst heeft"".Vriendelijk glimlachend knikte de 𝙠𝙣𝙚𝙘𝙝𝙩 een paar maal met het hoofd; bij begreep wel, wat dat prettig karw",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011039624:mpeg21:a0006
101,H141,traditionele,traditionele,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚,"n weg van geluk zou gaan.Vandaar misschien d% oorsprong van het 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚 gebruik, vooral in Engeland nog veel in zwang, een huwelijkspaa",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281561:mpeg21:a0002
102,H140,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,ogste 75 o/0 Van het begin September geïnventariseerde aantal aan 𝙜𝙚𝙢𝙚𝙣𝙜𝙙 graan 3.1 kg.Eenden van alle overige bedrijven voor ten hoogste 7,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011153838:mpeg21:a0148
103,H14,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣,".Wjj viadea, aaar reeda meermalen gezegd, 't toetreden van den 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣 tot eea apesifi«k Inlandsche vereeniging verkeerd, omdat bg op",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010333811:mpeg21:a0087
104,H139,hottentot,Hottentot,𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩,"teerde men een moordenaar (Attentater) die een oude vrouwenlijke 𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩 (Hottentotenmutter), moeder van twee achterlijke en stotterende ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011036199:mpeg21:a0084
105,H138,batavia,Batavia,𝘽𝙖𝙩𝙖𝙫𝙞𝙖,"toria die hem met de Albert-modaille eerste klasje bc.' loonde.Te 𝘽𝙖𝙩𝙖𝙫𝙞𝙖 is door onbekende daders mevr Wagen, geb.Tromerbach, vermoord.De ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010592537:mpeg21:a0003
106,H137,eskimo,Eskimo,𝙀𝙨𝙠𝙞𝙢𝙤,"lijken, en v.-el zeehoiuon komt hij tegen. en einde-1 lijk oqc een 𝙀𝙨𝙠𝙞𝙢𝙤.I).- Eskimo is | druk ii de weer.—„Wat doe je daar, L I vriend efv",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011212162:mpeg21:a0017
107,H136,pygmee,Pygmee,𝙋𝙮𝙜𝙢𝙚𝙚,"gmoed is moed om hoog to staan.""Ik, Van Heutsz, heb in netland van 𝙋𝙮𝙜𝙢𝙚𝙚 den duri getoond, niet nederig te zgn.Wat moet die man geworsteld ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010635023:mpeg21:a0022
108,H135,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"n dus voortreffelijk.— Te : Rangoon zijn relletjes uitgebroken.Een 𝙈𝙤𝙨𝙡𝙞𝙢 heeft een boek uitgegeven, dat door Boedhlsten beleedigend wordt g",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011235473:mpeg21:a0031
109,H134,gay,gay,𝙜𝙖𝙮,"ald hoe: Queen Elisabeth sat one day, watching her marmers rich and 𝙜𝙖𝙮.... en de stichting van Harrow goedkeurde ; monter wordt vervolgd m",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010970442:mpeg21:a0048
110,H133,marron,marrons,𝙢𝙖𝙧𝙧𝙤𝙣𝙨,"erg ze!Daar op het oogenblik is van de westzijde een nieuwe>bende 𝙢𝙖𝙧𝙧𝙤𝙣𝙨 gekomen, welke zeker) weldra hier zal zijn.""J Kapitein Van Delft ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110612988:mpeg21:a0093
111,H132,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝," over nieuwe moorden op Armeniërs men gewaagt van 1000 dooden in 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝-Turkge).B er een van den kommandant van een Duitsche stoomboot, ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010629620:mpeg21:a0036
112,H131,dwerg,dwerg,𝙙𝙬𝙚𝙧𝙜,"e stoet zich in beweging zette. -Ik dank u, Walter*, antwoordde de 𝙙𝙬𝙚𝙧𝙜.»Gij en uw zu_je zijt altnd goed voor mij geweest en heot mii nooi",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010548730:mpeg21:a0144
113,H130,roma,roma,𝙧𝙤𝙢𝙖,"nd ten ■lotte toch te krijgen wat hi) wonaohte; aomedoor aanbonden, 𝙧𝙤𝙢𝙖 ook door liet ff geweld.En hfj waa vartbealoten dit mooie mei*j3 te",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011036073:mpeg21:a0097
114,H13,metis,Metis,𝙈𝙚𝙩𝙞𝙨,"16 Aug.Kronprinz Wilhelm, st.Bremen 𝙈𝙚𝙩𝙞𝙨, gep.16 Aug.Montreal, st.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010129043:mpeg21:a0119
115,H129,zimbabwe,Zimbabwe,𝙕𝙞𝙢𝙗𝙖𝙗𝙬𝙚,"werk der inboorlingen, als bij menig wapen of stempel in dit land.𝙕𝙞𝙢𝙗𝙖𝙗𝙬𝙚 bloeide dus waarschijnlijk zoo van de tiende tot de vijftiende ee",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010607412:mpeg21:a0133
116,H128,medicijnman,medicijnman,𝙢𝙚𝙙𝙞𝙘𝙞𝙟𝙣𝙢𝙖𝙣,iden achtervolgen en kwêÜen.In Noord-Amerika is tboyenaar of de 𝙢𝙚𝙙𝙞𝙘𝙞𝙟𝙣𝙢𝙖𝙣 t de booze geesten verzoenen of 'wegdrijven moet .v ; Bij yèle ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185929:mpeg21:a0079
117,H127,exotisch,exotische,𝙚𝙭𝙤𝙩𝙞𝙨𝙘𝙝𝙚,"e groep van de schilders der >.onwerkelnke Wereld"" uiteen in: de 𝙚𝙭𝙤𝙩𝙞𝙨𝙘𝙝𝙚 decors» tieve schilders (Lizzy Ansingh), de romantici of oriënta",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010025842:mpeg21:a0133
118,H126,marron,marron,𝙢𝙖𝙧𝙧𝙤𝙣,"y ran baar boodschap wilt.„Zoo,"" sel hij kort, „gij stijl verrast, 𝙢𝙖𝙧𝙧𝙤𝙣 w."" „lm waarom, mijnheer?""„Om vele redenen.Bij voorhield om dit: M",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110555005:mpeg21:a0071
119,H125,knecht,knecht,𝙠𝙣𝙚𝙘𝙝𝙩," dijifen los ca liet die voor do opening vallen.Ken jolige man, do 𝙠𝙣𝙚𝙘𝙝𝙩 van den advocaat van laam, was do eerste, die de proef ouderling.M",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214639:mpeg21:a0006
120,H124,slaaf,slaaf,𝙨𝙡𝙖𝙖𝙛,"t glimmen Alsof het gloed der hope waar ? ...Gij liegt, Rampzaalge 𝙨𝙡𝙖𝙖𝙛!Uw guichelkunst be driegt.Hij die het meest kan schett'ren in dees",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010169035:mpeg21:a0150
121,H123,historisch,historische,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝𝙚,"n Rus na de revolutie, was technisch adviseur bij de opbouw der 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝𝙚 achtergrond, waarbij ook het Russische front in Gallicië in 191",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011117455:mpeg21:a0139
122,H122,mesties,k'mesties,𝙠𝘜𝙢𝙚𝙨𝙩𝙞𝙚𝙨, op de hoogte van e i geheel ;op eigen terreinlbij godsdienstige 𝙠𝘜𝙢𝙚𝙨𝙩𝙞𝙚𝙨.Bij den Ogo/reestroju in £ransch Congo: maakte ik kennis ■ met: ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011215775:mpeg21:a0002
123,H121,ras,ras,𝙧𝙖𝙨,"ritsche eiland viij grondig verdrongen hebben ?Als dat eigenaardige 𝙧𝙖𝙨 niet in Suriname inhetmsch is, waar dan wel ?De heer Idenburg gaf n",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110634148:mpeg21:a0023
124,H120,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,"had, hield z.n zoon, den tegenwoordigen Koning, eveneens op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙.Onder George V daarentegen is met alleen aan den prins van Wale",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010535724:mpeg21:a0004
125,H12,inheems,inheems,𝙞𝙣𝙝𝙚𝙚𝙢𝙨,"arde, -dat het weren van pogingen ° proselieten te maken onder de 𝙞𝙣𝙝𝙚𝙚𝙢𝙨"" ft bevolking een beginsel was waarvan in fi geval mocht worden a",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010298604:mpeg21:a0053
126,H119,dwerg,dwerg,𝙙𝙬𝙚𝙧𝙜,e troeji^n.— Het treft mij altijd als ik de trom hoor. mompelde do 𝙙𝙬𝙚𝙧𝙜.Dolgaarne zou ik dienst nemen bij cd Fransche Garde met de „Roode ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010296025:mpeg21:a0004
127,H118,moslim,Moslims,𝙈𝙤𝙨𝙡𝙞𝙢𝙨,"n.Eenige jaren geleien werd vastgesteld dat ongeveer twee honderd 𝙈𝙤𝙨𝙡𝙞𝙢𝙨 jaarlijks Mecca bezoeken, terwijl zich voortdurend Imans onder de",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011071535:mpeg21:a0124
128,H117,gemengd,Gemengd,𝙂𝙚𝙢𝙚𝙣𝙜𝙙,ia II 61.66 M.11.00 Gramofoonmuziek (Alléén cp Batavia 1) — 12.00 𝙂𝙚𝙢𝙚𝙣𝙜𝙙 programma — 13.45 Zigeunermuziek — 1440 Sluitirg.17.00 Gramofonmu,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011074595:mpeg21:a0185
129,H116,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝,"llen, de reehtstreeksche verbindingen onzer bondgenooten met het 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 gebiedsdeel af te snijden en voor de Asgenooten den weg naar Ind",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011221517:mpeg21:a0202
130,H115,inheems,inheems'che,𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝘜𝙘𝙝𝙚, althans allereerst andere objecten op het oog.Het welvaren der 𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝘜𝙘𝙝𝙚 bevolking is haar eerste en grootste zorg.'-■'.- Prinses Julian,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010514441:mpeg21:a0004
131,H114,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,ittige dingen des [Vv6od rt zo° weinig meer sprake is.ST8 vkn k 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙 geraakte onder%V>itei« belaDgstelling als daar zfln: ¦Nt^otïêr ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010169096:mpeg21:a0080
132,H113,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣,"rij te ontwikkelen, waartoe het wijst op het voorbeeld van een 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣 te Poeger aan Java's Zuidkust.„Een aardig bewijs, hoezeer de E",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010649936:mpeg21:a0184
133,H112,baboe,baboe,𝙗𝙖𝙗𝙤𝙚,"ig in een land als Java.Daartoe moest overleg gepleegd worden met „𝙗𝙖𝙗𝙤𝙚 kokkie"" (keukenmeid).Nu was kokkie zeer bevattelijk, verstond haar",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010607689:mpeg21:a0203
134,H111,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,ing der bestaande Djambi regeling en dus van het destijds gevormd 𝙜𝙚𝙢𝙚𝙣𝙜𝙙 bedrijf.In zooverre leek er dus geen overwegend bezwaar te bestaa,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010684042:mpeg21:a0004
135,H110,indisch,Indische,𝙄𝙣𝙙𝙞𝙨𝙘𝙝𝙚,"en met 25 t""gen 8 stemmen. au m,-a — mmm!Aan de orde is daarna de 𝙄𝙣𝙙𝙞𝙨𝙘𝙝𝙚 beorooting *n het ontwerp tot invoering van het Indisch?militiele",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010600973:mpeg21:a0053
136,H11,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,over het algemeen weinig te merken.De politie houdtJzich op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙 en grijpt slechts in wanneer er werkelijk aanleiding toe is.Ove,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011163499:mpeg21:a0120
137,H109,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,"ë van dien aard zijn, elk ander vraagstuk er tijdelijk door d«n 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙 wordt gedrongen. * * ij. e chineesche kwestie is den 3den j.1. ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010278250:mpeg21:a0134
138,H108,moslim,moslim,𝙢𝙤𝙨𝙡𝙞𝙢,e in een breedvoerig en fijnzinnig betoog de positie uiteen die de 𝙢𝙤𝙨𝙡𝙞𝙢 in het licht van den Qour'an tegenover de beweging dient in te .ic,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010864536:mpeg21:a0050
139,H107,indo,Indo,𝙄𝙣𝙙𝙤,"ommer met Doumer, oud-minister van financiën, en oud-gouverneur van 𝙄𝙣𝙙𝙤-China.Doumergue heeft nu voor 't eerst Kitting in een ministerie.ja",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010680826:mpeg21:a0017
140,H106,inheems,inheems,𝙞𝙣𝙝𝙚𝙚𝙢𝙨,"ft ide .'../.'.'VI e ,Ml i-i li»t. dat dsa 'tok van »»n 1 merhand 𝙞𝙣𝙝𝙚𝙚𝙢𝙨 li werd!In d»/e stroken, WBBI zelfs m»: a.i I>Ü «ijz» van symbole",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110538134:mpeg21:a0018
141,H105,batavia,Bataviasche,𝘽𝙖𝙩𝙖𝙫𝙞𝙖𝙨𝙘𝙝𝙚, van de langgevingerden die hier een rijk arbeidsveld vonden.De 𝘽𝙖𝙩𝙖𝙫𝙞𝙖𝙨𝙘𝙝𝙚 Zee en Brand-assurantiemaatschappij die voor een deel in de sch,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011034308:mpeg21:a0001
142,H104,berber,Berber,𝘽𝙚𝙧𝙗𝙚𝙧,", die beweert een nieuwe Mahdi to zijn.Zijn volgelingen trekken op 𝘽𝙚𝙧𝙗𝙚𝙧 aan.Da Pest.Do Franscho geneesheeron deelcn o. a. mede, dat de pes",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214904:mpeg21:a0004
143,H103,jakarta,Jakarta,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,"rtrekt tot herstel van J 1>0 heid> z°o bericht de Soer.Ct. — LVj, 𝙅𝙖𝙠𝙖𝙧𝙩𝙖 meldt men aan de Ó v dat liet bestaande schoolge- Cf °l.n->r *man",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010299251:mpeg21:a0005
